gold_id,candidate_name,date,day_of_week,d_day,time,district,place_name,address,event_title,place_type,campaign_activity_type,online_offline,target_voter_group,context_tags,gold_label_0_3,gold_label_reason,use_for_place_recommendation,use_for_message_recommendation,source_image
JG_0218,정원오,2026-05-22,금,D-12,17:10,도봉구,중앙시장,확인 필요,중앙시장 방문,전통시장,지역상권방문,offline,상인,manual_visual_review;address_review_required;전통시장;지역상권방문;도봉구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,정원오20260522.jpg
JG_0219,정원오,2026-05-22,금,D-12,19:00,용산구,용산역,확인 필요,용산역 집중유세,교통거점,거리유세,offline,직장인,manual_visual_review;address_review_required;교통거점;거리유세;용산구;저녁,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,정원오20260522.jpg
JG_0220,정원오,2026-05-23,토,D-11,09:00,도봉구,도봉산 입구,확인 필요,도봉산 입구 지역유세,교통거점,거리유세,offline,직장인,manual_visual_review;address_review_required;교통거점;거리유세;도봉구;오전,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,정원오20260523.jpg
JG_0221,정원오,2026-05-23,토,D-11,09:50,도봉구,도봉산길,확인 필요,도봉산길 거리인사,공원,거리인사,offline,일반시민,manual_visual_review;address_review_required;공원;거리인사;도봉구;오전,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,정원오20260523.jpg
JG_0222,정원오,2026-05-23,토,D-11,11:00,은평구,연신내역,확인 필요,연신내역 지역유세,교통거점,거리유세,offline,직장인,manual_visual_review;address_review_required;교통거점;거리유세;은평구;오전,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,정원오20260523.jpg
JG_0223,정원오,2026-05-23,토,D-11,11:40,은평구,연신내역,확인 필요,연신내역 거리인사,교통거점,거리인사,offline,직장인,manual_visual_review;address_review_required;교통거점;거리인사;은평구;오전,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,정원오20260523.jpg
JG_0224,정원오,2026-05-23,토,D-11,14:00,서울 외,봉하마을,확인 필요,노무현 대통령 서거 17주기 추도식,추모/상징공간,추모행사,offline,일반시민,manual_visual_review;address_review_required;추모;상징공간;추모행사;서울 외;오후;추모/상징공간,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,정원오20260523.jpg
JG_0225,정원오,2026-05-23,토,D-11,15:00,서대문구,홍제역,확인 필요,홍제역 지역유세,교통거점,거리유세,offline,직장인,manual_visual_review;address_review_required;교통거점;거리유세;서대문구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,정원오20260523.jpg
JG_0226,정원오,2026-05-23,토,D-11,15:50,서대문구,홍제역,확인 필요,홍제역 거리인사,교통거점,거리인사,offline,직장인,manual_visual_review;address_review_required;교통거점;거리인사;서대문구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,정원오20260523.jpg
JG_0227,정원오,2026-05-23,토,D-11,18:00,마포구,상암,확인 필요,상암 지역 집중유세,교통거점,거리유세,offline,직장인,manual_visual_review;address_review_required;교통거점;거리유세;마포구;저녁,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,정원오20260523.jpg
JG_0228,정원오,2026-05-23,토,D-11,18:10,마포구,홍대거리,확인 필요,홍대거리 거리인사,골목상권,거리인사,offline,상인,manual_visual_review;address_review_required;골목상권;거리인사;마포구;저녁,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,정원오20260523.jpg
JG_0229,정원오,2026-05-24,일,D-10,10:00,종로구,조계사,확인 필요,불기2570년 부처님오신날 봉축법요식,종교시설,종교행사,offline,일반시민,manual_visual_review;address_review_required;종교시설;종교행사;종로구;오전,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,정원오20260524.jpg
JG_0230,정원오,2026-05-24,일,D-10,14:00,광진구,어린이대공원,확인 필요,어린이대공원 집중유세,공원,거리유세,offline,일반시민,manual_visual_review;address_review_required;공원;거리유세;광진구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,정원오20260524.jpg
JG_0231,정원오,2026-05-24,일,D-10,14:40,광진구,어린이대공원,확인 필요,어린이대공원 도보 인사,공원,거리인사,offline,일반시민,manual_visual_review;address_review_required;공원;거리인사;광진구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,정원오20260524.jpg
JG_0232,정원오,2026-05-24,일,D-10,15:00,광진구,재개발·재건축 현장,확인 필요,정원오 찾아가는 간담회 광진구 재개발 재건축편,재개발/도시개발현장,현장방문,offline,지역주민,manual_visual_review;address_review_required;재개발;도시개발현장;현장방문;광진구;오후;재개발/도시개발현장,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,정원오20260524.jpg
JG_0233,정원오,2026-05-24,일,D-10,15:30,강동구,천호공원,확인 필요,천호공원 지역유세,공원,거리유세,offline,직장인,manual_visual_review;address_review_required;공원;거리유세;강동구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,정원오20260524.jpg
JG_0234,정원오,2026-05-24,일,D-10,16:20,강동구,공공임대주택위원회,확인 필요,서울시 공공임대주택위원회 면담,직능단체,간담회,offline,일반시민,manual_visual_review;address_review_required;직능단체;간담회;강동구;오후,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,정원오20260524.jpg
JG_0235,정원오,2026-05-24,일,D-10,16:40,강동구,재개발·재건축 현장,확인 필요,정원오 찾아가는 간담회 강동구 재개발 재건축편,재개발/도시개발현장,현장방문,offline,지역주민,manual_visual_review;address_review_required;재개발;도시개발현장;현장방문;강동구;오후;재개발/도시개발현장,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,정원오20260524.jpg
JG_0236,정원오,2026-05-24,일,D-10,17:40,송파구,재개발·재건축 현장,확인 필요,정원오 찾아가는 간담회 송파구 재개발 재건축편,재개발/도시개발현장,현장방문,offline,지역주민,manual_visual_review;address_review_required;재개발;도시개발현장;현장방문;송파구;오후;재개발/도시개발현장,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,정원오20260524.jpg
JG_0237,정원오,2026-05-24,일,D-10,18:00,강동구,성내전통시장,확인 필요,성내전통시장 집중유세,전통시장,지역상권방문,offline,상인,manual_visual_review;address_review_required;전통시장;지역상권방문;강동구;저녁,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,정원오20260524.jpg
JG_0238,정원오,2026-05-25,월,D-9,10:00,강서구,마곡나루역,확인 필요,마곡나루역 지역유세,교통거점,거리유세,offline,직장인,manual_visual_review;address_review_required;교통거점;거리유세;강서구;오전,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,정원오20260525.jpg
JG_0239,정원오,2026-05-25,월,D-9,10:50,강서구,서울식물원,확인 필요,서울식물원 도보 인사,공원,거리인사,offline,일반시민,manual_visual_review;address_review_required;공원;거리인사;강서구;오전,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,정원오20260525.jpg
JG_0240,정원오,2026-05-25,월,D-9,12:40,양천구,현대백화점 목동점,확인 필요,현대백화점 지역유세,교통거점,거리유세,offline,직장인,manual_visual_review;address_review_required;교통거점;거리유세;양천구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,정원오20260525.jpg
JG_0241,정원오,2026-05-25,월,D-9,14:00,금천구,서남권 대도약 현장,확인 필요,정원오와 간담회 서남권 대도약편,정책현장,간담회,offline,일반시민,manual_visual_review;address_review_required;정책현장;간담회;금천구;오후,2,장소 의미는 있으나 직접 유세 장소성은 보조적인 일정임,True,True,정원오20260525.jpg
JG_0242,정원오,2026-05-25,월,D-9,14:30,금천구,시티렉스 앞,확인 필요,시티렉스 앞 지역유세,교통거점,거리유세,offline,직장인,manual_visual_review;address_review_required;교통거점;거리유세;금천구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,정원오20260525.jpg
JG_0243,정원오,2026-05-25,월,D-9,16:00,영등포구,영등포 재개발·재건축 현장,확인 필요,영등포 재개발 재건축편,재개발/도시개발현장,현장방문,offline,지역주민,manual_visual_review;address_review_required;재개발;도시개발현장;현장방문;영등포구;오후;재개발/도시개발현장,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,정원오20260525.jpg
JG_0244,정원오,2026-05-25,월,D-9,16:30,영등포구,타임스퀘어,확인 필요,타임스퀘어 집중유세,교통거점,거리유세,offline,직장인,manual_visual_review;address_review_required;교통거점;거리유세;영등포구;오후,3,오프라인 방문이며 장소명과 지역 맥락이 있어 장소 추천 정답으로 적합함,True,True,정원오20260525.jpg
